,months,kandla,mumbai,chennai,kochi,vishakhapatnam,paradip
299,16-12-2003 10:30,5.993602,6.4598036,6.0374203,7.904681,6.451846,8.010389
300,16-01-2004 10:30,5.75274,5.6547813,5.9402037,6.9866076,6.8888407,7.401696
301,15-02-2004 10:30,6.103144,5.994574,6.4410067,7.5560203,7.7698607,8.564041
302,16-03-2004 10:30,5.821393,5.998834,6.383115,7.2674384,7.0802536,6.9449134
303,15-04-2004 22:30,5.8945165,6.6631317,6.4373026,8.551333,7.396421,7.4844117
304,16-05-2004 10:30,7.641574,7.9664407,6.2254305,7.833841,7.756279,8.050176
305,15-06-2004 22:30,9.028513,8.90685,6.4622183,8.571796,7.668007,8.30657
306,16-07-2004 10:30,8.692807,8.655046,7.1203218,8.633145,7.8153024,8.02845
307,16-08-2004 10:30,8.461923,8.201929,7.158601,8.650304,7.8463135,8.512281
308,15-09-2004 22:30,8.03948,8.165382,8.020953,8.507063,8.760334,9.088218
309,16-10-2004 10:30,7.417098,7.410637,6.629008,8.180315,7.5280294,8.71324
310,15-11-2004 22:30,6.728537,6.817515,6.1370573,8.459505,7.1420555,9.073665
311,16-12-2004 10:30,6.533629,6.5765276,5.7234964,8.207616,7.194341,9.468921
312,16-01-2005 10:30,5.686341,5.67743,6.158265,7.4421144,7.3862023,8.346196
313,14-02-2005 22:30,5.8325663,5.9110527,5.945192,6.824056,7.0596666,7.445852
314,16-03-2005 10:30,6.190057,6.147345,6.1268015,7.215823,7.4764833,7.1270905
315,15-04-2005 22:30,6.7482347,7.3096037,6.660878,8.665673,7.655946,7.687552
316,16-05-2005 10:30,7.4906816,8.00729,6.870589,9.299398,8.33184,8.391767
317,15-06-2005 22:30,8.778568,9.058823,6.916227,8.678263,7.679267,8.028323
318,16-07-2005 10:30,9.087862,9.13183,6.8399277,8.667688,7.829901,8.544096
319,16-08-2005 10:30,8.4222555,8.48053,7.0187883,8.59592,7.3868265,8.210324
320,15-09-2005 22:30,8.339216,8.128778,7.3295684,8.5521965,8.733771,9.364171
321,16-10-2005 10:30,7.7200484,8.00377,8.29157,8.544993,9.216029,9.680834
322,15-11-2005 22:30,7.798149,7.63038,6.387411,8.636007,7.622818,9.4933605
323,16-12-2005 10:30,6.135928,6.162648,6.3621073,7.6051345,6.5341973,7.694574
324,16-01-2006 10:30,5.772617,5.9258995,6.3759513,7.302687,6.855461,7.5223837
325,14-02-2006 22:30,5.8799787,5.970791,6.8205757,7.402362,7.8308992,7.8518677
326,16-03-2006 10:30,5.9586577,6.106278,7.5829887,7.7707305,8.690561,8.323456
327,15-04-2006 22:30,6.2010765,6.5327888,7.2414002,7.8804426,7.8701606,7.417924
328,16-05-2006 10:30,6.8987274,7.5429583,6.144862,7.7173233,7.3276014,7.7835984
329,15-06-2006 22:30,8.871312,9.128346,6.5418596,8.807691,7.391783,8.170941
330,16-07-2006 10:30,9.550557,9.097265,6.5704856,9.13627,7.5203238,8.607698
331,16-08-2006 10:30,8.178633,8.024273,6.833604,8.842133,7.811717,8.629541
332,15-09-2006 22:30,8.357362,8.5093975,6.992018,8.34136,8.302385,8.901614
333,16-10-2006 10:30,7.924595,8.08353,7.2209253,8.886461,8.885019,10.498701
334,15-11-2006 22:30,7.5221825,7.296121,6.192035,8.266126,7.214998,8.937618
335,16-12-2006 10:30,5.7649894,6.238927,6.0036707,7.566667,6.7321115,8.224878
336,16-01-2007 10:30,5.704301,5.7362666,6.144783,7.3397665,7.553464,8.617847
337,14-02-2007 22:30,6.0862007,6.287097,6.1061726,7.437715,7.595319,8.637622
338,16-03-2007 10:30,6.7363806,6.4366937,7.118872,8.151198,8.496645,8.746249
339,15-04-2007 22:30,6.9326277,7.216193,6.8671784,8.680036,7.54723,7.3008356
340,16-05-2007 10:30,7.1862993,8.1346245,6.716281,8.38744,8.185486,9.081774
341,15-06-2007 22:30,9.708406,9.381484,6.4776163,9.081728,7.7109423,7.8517356
342,16-07-2007 10:30,9.173111,8.980772,7.23091,8.96332,8.119756,8.2500725
343,16-08-2007 10:30,8.340527,8.16522,6.733117,8.615651,7.562481,8.406174
344,15-09-2007 22:30,8.273905,8.189745,7.000825,8.326162,8.064657,8.684047
345,16-10-2007 10:30,7.944246,7.9792986,6.948228,8.434301,8.0432,9.257203
346,15-11-2007 22:30,7.4404664,7.099492,6.696093,8.237007,7.1856523,8.454438
347,16-12-2007 10:30,5.7387385,6.2418985,6.3722386,7.7162223,6.8302183,8.176664
348,16-01-2008 10:30,5.6660523,5.7887955,6.758837,7.569669,7.552932,8.331618
349,15-02-2008 10:30,7.1872587,6.875467,6.7399445,7.9592314,8.096906,9.0713625
350,16-03-2008 10:30,6.765979,6.7974653,7.014061,8.300881,8.612577,8.361475
351,15-04-2008 22:30,6.424849,6.856247,7.5774446,8.268824,8.107252,7.732611
352,16-05-2008 10:30,6.8028145,8.017368,6.1664557,8.072667,7.3950143,8.240039
353,15-06-2008 22:30,8.8553915,8.5752,6.2458577,8.815506,7.330261,8.138712
354,16-07-2008 10:30,8.990976,8.858118,7.044445,9.036029,8.115056,8.48189
355,16-08-2008 10:30,8.116099,8.258537,7.174577,8.481925,7.466962,7.7995605
356,15-09-2008 22:30,7.1269464,7.8210626,7.106224,8.526944,7.9533796,8.378637
357,16-10-2008 10:30,7.383027,7.7932982,7.8360686,8.666635,8.602039,9.463033
358,15-11-2008 22:30,6.4526634,6.631873,7.178895,8.270113,7.4783983,8.954832
359,16-12-2008 10:30,6.14012,6.515666,5.830863,7.575156,6.847257,8.93851
360,16-01-2009 10:30,6.305921,6.547919,6.272213,7.9969215,7.6948066,9.37368
361,14-02-2009 22:30,5.7220864,5.5423107,6.5134954,7.0398645,7.367667,7.886792
362,16-03-2009 10:30,6.5930967,6.640673,7.568961,8.349602,8.770478,8.746608
363,15-04-2009 22:30,6.6895876,7.109884,6.823027,8.147634,7.325812,7.4457345
364,16-05-2009 10:30,7.04626,7.9062247,6.5599785,7.8858004,7.555648,7.85782
365,15-06-2009 22:30,7.926432,8.295401,6.565767,7.971882,7.5834074,8.204678
366,16-07-2009 10:30,9.744489,9.286772,7.0380106,9.531038,7.7098837,8.378809
367,16-08-2009 10:30,8.367304,8.387689,7.1943984,8.62337,8.28616,8.697025
368,15-09-2009 22:30,7.81596,8.021471,7.484945,8.266869,8.825106,9.182827
369,16-10-2009 10:30,8.197411,8.25438,7.381589,8.924682,8.790613,9.73891
370,15-11-2009 22:30,6.6120224,7.1040373,6.42673,8.02149,7.308015,8.764399
371,16-12-2009 10:30,6.3614283,6.5145593,6.195119,7.9013467,6.701551,8.500865
372,16-01-2010 10:30,6.181321,6.1577444,6.0918036,7.9562798,6.857746,7.8622484
373,14-02-2010 22:30,6.06979,5.8547845,5.8213606,6.9336824,7.778792,8.43376
374,16-03-2010 10:30,6.4693346,7.0047097,6.168177,7.6528654,7.267681,7.4029007
375,15-04-2010 22:30,6.4137154,6.9929566,6.6569695,8.547602,6.9717665,6.7427263
376,16-05-2010 10:30,6.745584,7.352575,6.9802713,8.137453,7.7112365,7.6670127
377,15-06-2010 22:30,9.217691,9.192337,6.848956,8.854578,7.8572664,8.2653265
378,16-07-2010 10:30,9.3834505,8.961297,7.2351236,9.093064,7.6206613,8.104465
379,16-08-2010 10:30,8.760213,8.549449,7.0314674,8.387004,8.054184,8.74114
380,15-09-2010 22:30,8.362023,8.464884,7.4364433,8.356647,8.467516,8.703876
381,16-10-2010 10:30,6.8833747,7.3564672,7.323841,7.543315,7.9065475,8.648572
382,15-11-2010 22:30,6.290049,6.6609163,6.8346395,7.941559,7.87979,8.9724045
383,16-12-2010 10:30,5.772616,6.234517,6.9848275,7.9445677,6.971508,7.416053
384,16-01-2011 10:30,5.6789875,5.508815,6.3088007,7.6294556,7.445882,8.477724
385,14-02-2011 22:30,6.09986,5.8092575,6.701973,7.6112037,8.177704,8.174118
386,16-03-2011 10:30,6.2034264,6.4794207,6.6994376,7.601619,7.7343316,7.708028
387,15-04-2011 22:30,6.1400957,6.483901,7.5404406,8.579323,8.977692,8.469489
388,16-05-2011 10:30,6.8200617,7.66585,6.628446,8.489359,7.547904,8.045741
389,15-06-2011 22:30,8.626708,8.623045,6.618341,8.343882,7.5435233,8.356274
390,16-07-2011 10:30,8.8430805,8.731692,6.928247,8.800367,7.952156,8.482
391,16-08-2011 10:30,8.601393,8.450159,7.065131,8.954935,8.255661,8.854929
392,15-09-2011 22:30,8.305567,8.686132,6.618727,8.605249,7.5025535,8.313935
393,16-10-2011 10:30,8.149009,8.722513,7.388865,8.67754,8.696546,9.826132
394,15-11-2011 22:30,7.040541,6.919898,5.930052,7.637255,7.1202765,9.537498
395,16-12-2011 10:30,6.0699716,6.114051,6.4860587,8.0703125,7.022718,8.590069
396,16-01-2012 10:30,6.4406652,6.228915,5.9307065,7.6856613,7.7345567,8.663963
397,15-02-2012 10:30,5.9126186,5.7786074,6.479741,7.329764,7.6659956,8.302387
398,16-03-2012 10:30,6.704384,6.5330153,6.933272,8.151502,7.947624,7.954979
399,15-04-2012 22:30,6.575732,6.9172544,7.468151,8.597786,8.333565,7.7559557
400,16-05-2012 10:30,6.6725783,7.381541,6.207681,7.4037347,7.404753,8.032679
401,15-06-2012 22:30,8.666985,8.896074,6.5690928,8.609433,7.369101,7.991575
402,16-07-2012 10:30,8.729393,8.741903,7.019412,8.690979,7.3674593,7.7950087
403,16-08-2012 10:30,8.229298,8.096455,6.4849563,8.367568,7.3108187,8.031942
404,15-09-2012 22:30,8.298113,8.142738,6.852858,8.586138,7.8637705,8.680084
405,16-10-2012 10:30,8.009941,8.292403,6.6779885,8.53604,7.591961,8.916064
406,15-11-2012 22:30,7.666906,7.5488405,6.37452,8.53416,7.496844,9.067456
407,16-12-2012 10:30,6.4333305,7.2270813,6.531293,8.1087475,7.6723547,9.107932
408,16-01-2013 10:30,6.053479,6.128497,6.409354,7.41024,7.6693015,8.633093
409,14-02-2013 22:30,6.4135957,6.5403504,6.315946,7.9348426,7.4412065,8.516858
410,16-03-2013 10:30,6.288114,6.36182,7.0788293,8.256685,8.038318,8.088905
411,15-04-2013 22:30,6.839872,7.128466,6.3902025,7.8783045,7.772588,7.7507997
412,16-05-2013 10:30,7.2151346,8.078647,6.6160493,8.102368,7.309541,7.582742
413,15-06-2013 22:30,9.536119,9.0890255,6.55231,8.503927,7.4878945,8.34756
414,16-07-2013 10:30,8.934431,8.642262,6.8094697,8.483253,7.2676153,7.971769
415,16-08-2013 10:30,8.141966,8.058444,6.8316793,8.245766,7.798415,8.425415
416,15-09-2013 22:30,7.3972406,7.6949167,7.194415,8.22111,8.483622,9.382193
417,16-10-2013 10:30,7.9171915,7.78627,6.958152,8.230928,7.9188614,8.685164
418,15-11-2013 22:30,7.761832,7.613613,6.05103,8.472966,6.6834245,8.434286
419,16-12-2013 10:30,6.779827,6.713173,6.23547,7.8736715,6.8418174,8.4902935
420,16-01-2014 10:30,5.5847764,5.93468,5.7506742,7.511112,6.826069,8.223291
421,14-02-2014 22:30,6.1526475,6.445607,6.529395,7.935562,7.9298415,8.76584
422,16-03-2014 10:30,6.42628,6.783595,6.511302,7.659124,8.062827,8.480411
423,15-04-2014 22:30,7.1310296,7.430478,6.702043,8.428527,8.067999,8.233455
424,16-05-2014 10:30,6.911381,7.705325,6.917136,8.849476,8.143869,7.9968896
425,15-06-2014 22:30,8.835527,9.151576,6.783788,8.702123,7.924014,8.567368
426,16-07-2014 10:30,9.489215,9.0926075,6.904893,8.883236,7.6679816,8.725086
427,16-08-2014 10:30,9.024219,8.772504,6.542182,8.939681,8.222208,8.790345
428,15-09-2014 22:30,8.430906,8.363132,7.0787697,8.340132,8.395281,9.239355
429,16-10-2014 10:30,8.319867,8.447069,7.2128425,8.435434,8.682933,10.006306
430,15-11-2014 22:30,7.29988,7.2454987,6.170169,8.227228,7.172342,9.281919
431,16-12-2014 10:30,5.6337156,6.2331243,5.9781404,7.9533906,6.5260725,8.055441
432,16-01-2015 10:30,6.419609,6.6447296,6.0168924,8.072466,7.177331,8.029169
433,14-02-2015 22:30,6.0739756,6.2422175,6.49653,7.934124,8.08772,8.789419
434,16-03-2015 10:30,7.2484083,7.209204,6.583867,8.420809,8.60317,8.930669
435,15-04-2015 22:30,6.9681587,8.090515,6.2203345,8.763218,7.464367,7.8867354
436,16-05-2015 10:30,6.837779,7.4207735,7.0823927,8.491184,8.022543,8.084065
437,15-06-2015 22:30,9.462553,9.154662,6.4155684,9.048877,7.885576,8.25443
438,16-07-2015 10:30,8.740596,8.577444,6.4869757,8.367397,7.415597,8.069987
439,16-08-2015 10:30,8.146036,8.132166,6.9588785,8.355891,7.371293,7.866606
440,15-09-2015 22:30,8.080821,8.408238,7.0787687,8.473036,8.379011,8.935063
441,16-10-2015 10:30,8.242819,8.601798,6.8918962,8.707405,9.035727,10.11046
442,15-11-2015 22:30,6.9374375,7.2429934,6.4261274,7.998389,7.051568,9.260134
443,16-12-2015 10:30,6.281386,6.4431024,5.9386783,7.54122,7.264142,8.6563635
444,16-01-2016 10:30,6.728521,6.153688,5.759856,7.6945467,7.659662,8.8859215
445,15-02-2016 10:30,6.094902,6.3044753,6.3434143,7.5894194,8.08054,8.352331
446,16-03-2016 10:30,6.168522,6.387829,6.086335,7.6765165,7.6963577,7.6652136
447,15-04-2016 22:30,6.590051,6.817491,6.1060767,8.180276,6.7705865,6.838501
448,16-05-2016 10:30,7.614756,8.264443,7.198886,8.879244,8.369506,8.493414
449,15-06-2016 22:30,9.128889,9.065235,6.908414,8.883924,8.760733,9.147087
450,16-07-2016 10:30,9.279024,9.047563,7.5473795,9.227435,8.413806,8.730776
451,16-08-2016 10:30,8.495482,8.322851,7.0417757,8.403964,7.9394975,8.71599
452,15-09-2016 22:30,7.990692,7.9200478,7.2236114,8.004632,8.169095,8.871394
453,16-10-2016 10:30,7.285282,7.4420295,8.037996,8.181419,8.808406,9.129085
454,15-11-2016 22:30,8.599233,8.474789,6.6174498,9.176021,8.004454,9.801582
455,16-12-2016 10:30,6.2908883,6.1099253,6.519525,7.1038575,7.297282,8.343414
456,16-01-2017 10:30,6.085944,6.1834884,6.149475,7.748909,7.1842833,8.327673
457,14-02-2017 22:30,6.1815486,6.126174,6.808213,7.389016,7.9682937,8.409374
458,16-03-2017 10:30,6.544786,6.55419,6.6198378,7.74137,7.3565063,7.506442
459,15-04-2017 22:30,5.938505,6.683831,6.8959503,7.910459,7.409503,7.3574476
460,16-05-2017 10:30,7.5658684,8.21619,6.838796,8.837593,8.782408,9.0603695
461,15-06-2017 22:30,9.078898,9.051326,6.8394294,8.784559,7.8956423,8.522436
462,16-07-2017 10:30,8.794126,8.7325325,7.1010513,8.761174,7.500489,8.241217
463,16-08-2017 10:30,8.374563,8.379059,8.321279,9.057665,8.771325,9.057974
464,15-09-2017 22:30,8.134507,8.2352495,7.3399706,8.133339,8.356554,8.7515545
465,16-10-2017 10:30,7.1704803,7.5972977,7.8008857,8.206348,8.368016,8.7273035
466,15-11-2017 22:30,6.7111025,6.8217,6.3645697,8.130371,6.843847,8.310888
467,16-12-2017 10:30,6.2845407,7.050952,6.4719744,7.7540016,6.7000375,7.8011284
468,16-01-2018 10:30,6.4469895,6.3141146,6.3298903,7.7197485,7.238501,7.8992295
469,14-02-2018 22:30,6.2763543,6.1367927,6.338026,7.8543463,8.515368,8.68343
470,16-03-2018 10:30,5.9216876,5.9968348,6.9500113,7.555509,7.408738,7.118497
471,15-04-2018 22:30,6.771952,7.2244997,6.6147833,8.565788,7.6831408,7.694162
472,16-05-2018 10:30,7.195591,7.696935,6.560159,8.451077,7.6992674,7.6003814
473,15-06-2018 22:30,8.924177,8.925487,6.8621736,8.367346,7.6989074,8.406836
474,16-07-2018 10:30,9.512914,9.215264,7.1633987,9.470258,8.149975,8.994719
475,16-08-2018 10:30,8.8143015,8.417429,7.0592117,8.635109,7.4720907,8.540508
476,15-09-2018 22:30,7.4440145,7.776844,7.799988,8.857317,8.968776,9.28087
477,16-10-2018 10:30,8.423807,8.6985035,6.775991,8.815788,8.404175,9.3574915
478,15-11-2018 22:30,6.629496,6.8879013,6.292871,7.754976,7.3535194,9.179786
479,16-12-2018 10:30,6.052319,6.2523203,6.3051386,8.03425,6.6632447,7.7636185
